key,default,fr,en,gb,it;;;;;
sandbox_77c3eb6aeafe60a4d58c65b6823b2dec;In TEST mode, all payments will be simulations and will not generate real transactions.;En mode TEST, tous les paiements sont des simulations et ne génèreront pas de transactions réelles.;In TEST mode, all payments will be simulations and will not generate real transactions.;In TEST mode, all payments will be simulations and will not generate real transactions.;Pagamenti in modalità TEST, sono simulazioni e non generano transazioni reali.
sandbox_f990e553cdc4c29c2efffba33e08a8c7;Learn more.;En savoir plus.;Learn more.;Learn more.;Per saperne di più.
sandbox_0bcd992a2481b78d045f59b6b59da440;In LIVE mode, the payments will generate real transactions.;En mode LIVE, vous acceptez des paiements réels.;In LIVE mode, the payments will generate real transactions.;In LIVE mode, the payments will generate real transactions.;In modalità LIVE, i pagamenti generano transazioni reali.
connected_627e1b1426e5db88ee6b79d9c5ccc332;Account connected;Compte connecté;Account connected;Account connected;Conto connesso
connected_e70f93a6ad1c65d2b6dc8ac7569e8ebd;Payplug Portal;Portail PayPlug;Payplug Portal;Payplug Portal;Portale PayPlug
connected_42ae25231906c83927831e0ef7c317ac;Disconnect;Se déconnecter;Disconnect;Disconnect;Disconnetti
disconnected_ce8ae9da5b7cd6c3df2929543a9af92d;Email;E-mail;Email;Email;Email
disconnected_8b5dd64ab8d0b8158906796b53a200e2;E-mail address;Adresse E-mail;E-mail address;E-mail address;Indirizzo E-mail
disconnected_bbc1a783fdde5e4cf38810fe1ec75e82;E-mail address is not valid.;L'adresse E-mail est invalide;E-mail address is not valid.;E-mail address is not valid.;L'indirizzo E-mail non é valido
disconnected_dc647eb65e6711e155375218212b3964;Password;Mot de passe;Password;Password;Password
disconnected_36d190267368ff7f3f58eacef82be025;Password must be a least 8 caracters long.;Le mot de passe doit contenir 8 caractères minimum.;Password must be a least 8 caracters long.;Password must be a least 8 caracters long.;La password deve essere di almeno 8 caratteri
disconnected_01a569ddc6cf67ddec2a683f0a5f5956;Forgot your password?;Mot de passe oublié ?;Forgot your password?;Forgot your password?;Hai dimenticato la password?
disconnected_5a70fa9bcb546858a137c11468967f5e;Connect account;Connexion;Connect account;Connect account;Accedi al tuo conto
disconnected_e7115c36c576e92587f81766ecaaef2f;Don\'t have an account?;Vous n'avez pas de compte ?;Don't have an account?;Don't have an account?;Non hai un conto?
disconnected_d9776f0775997b2e698c6975420b5c5d;Sign up;Inscrivez-vous;Sign up;Sign up;Firma
deferred_72baeae7945bd8c3dd2d8eb8a451b128;admin.popin.deferred.text;Text [1]descriptif[/1] et ici, [2]en italique[/2] puis isi, [1]en gras[/1];;;
deferred_f0e9528cdbef74b2eafcdc12f9ee1c7d;admin.popin.deferred.submit;;;;
refund_6837a3317937d8a516a12466eb60ef7e;You can refund your customer on his card from the Refund with Payplug section located on this page.;Vous pouvez directement effectuer le remboursement sur la carte de paiement de votre client depuis la partie Détail du paiement PayPlug.;You can refund your customer on his card from the Refund with Payplug section located on this page.;You can refund your customer on his card from the Refund with Payplug section located on this page.;Puoi rimborsare il tuo cliente su questa carta dalla sezione Rimborsa, situata su questa pagina.
refund_ab066b3292d8ab61ef3b5c77169cdd19;More information;Plus d'information;More information;More information;Ulteriori informazioni
refund_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
deactivate_97d1a61bc7f96c334b30a88b2f75fde6;Payplug will no longer be displayed as a payment option to your customers.;Le module PayPlug ne sera plus affiché dans les solutions de paiement proposées à vos clients.;Payplug will no longer be displayed as a payment option to your customers.;Payplug will no longer be displayed as a payment option to your customers.;PayPlug non sarà più visualizzato dai suoi clienti come un'opzione di pagamento.
deactivate_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Annulla
deactivate_03667315cfda61b24a2ae02c6668e10e;SAVE SETTINGS;ENREGISTRER;SAVE SETTINGS;SAVE SETTINGS;REGISTRA
abort_ee0e1d790f03b5624f5febce5a0dfd01;Are you sure you want to suspend the installment plan on this order?;Souhaitez-vous interrompre le paiement en plusieurs fois sur cette commande ?;Are you sure you want to suspend the installment plan on this order?;Are you sure you want to suspend the installment plan on this order?;Vuoi interrompere il pagamento rateale su questo ordine ?
abort_bfc5d8b32c3c54d5cba76525ed56af39;Your customer won’t be charged on the due dates.;Votre client ne sera pas prélevé aux échéances prévues.;Your customer won’t be charged on the due dates.;Your customer won’t be charged on the due dates.;Il tuo cliente non verrà prelevato alle prossime scadenze
abort_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
abort_b3834d6f7a63e5e750e0ca5ecf31e3b9;Suspend;Interrompre;Suspend;Suspend;Annullare
activate_7a718b1e142a14456b42eb45906c3a0c;You need to activate your account before performing LIVE transactions.;Vous devez activez votre compte pour accepter des paiements en mode LIVE.;You need to activate your account before performing LIVE transactions.;You need to activate your account before performing LIVE transactions.;Devi attivare il tuo conto prima di generare transazioni LIVE.
activate_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
activate_c0e1a495d527370f5ab1ea42061d9786;Activate account;Activer mon compte;Activate account;Activate account;Attiva il conto
pwd_d698469a293eb8d935d4e9496c53caed;Please enter your Payplug account password;Veuillez saisir votre mot de passe de votre compte PayPlug;Please enter your Payplug account password;Please enter your Payplug account password;Si prega di inserire la password del tuo conto PayPlug
pwd_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
pwd_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
confirm_03d63c25f89f68af800c0f62990ac232;admin.popin.confirm.top;Les paramètres suivants seront enregistrés :;The following settings will be saved:;The following settings will be saved:;Il modulo di Payplug sarà visualizzato:
confirm_4d0b6d054fc1ebd256e7e74f35a8166f;admin.popin.confirm.mode;Mode :;Mode:;Mode:;Modalità
confirm_9db2814db25585bef9bbc5b1ba33565d;admin.popin.confirm.test;TEST;TEST;TEST;TEST
confirm_5469a5c519bc382a13cf11af4f1ec8f4;admin.popin.confirm.live;LIVE;LIVE;LIVE;LIVE
confirm_12b6caea6a913cad6b3f402f8860c8e8;admin.popin.confirm.standard;;;;
confirm_20077a78abf3e32a3d9fe03cf0f9fd35;admin.popin.confirm.enabled;ACTIVÉ;ENABLED;ENABLED;ATTIVATO
confirm_5baf1765401da71243e6bdc61afa87a1;admin.popin.confirm.disabled;DESACTIVÉ;DISABLED;DISABLED;DISATTIVATO
confirm_d9221ad9f319acf615f618586dc168ed;admin.popin.confirm.one_click;Paiements en un clic :;One-click payments:;One-click payments:;Pagamenti one-click:
confirm_51294f4d69b5d0a65759018a42d54674;admin.popin.confirm.embedded;INTEGRÉ;EMBEDDED;EMBEDDED;INTEGRATO
confirm_d6b71909b1a4285e2b113d3684bb1477;admin.popin.confirm.redirected;REDIRIGÉ;REDIRECTED;REDIRECTED;REDIRETTO
confirm_8c0afa6560ba2f9316aad573ad356448;admin.popin.confirm.oney;Paiements 3x, 4x Oney :;Payments 3x, 4x Oney:;Payments 3x, 4x Oney:;Pagamenti 3x, 4x Oney:
confirm_d04a199a844296a12712bb4b1f486918;admin.popin.confirm.installment;Paiements fractionnés :;Installments :;Installments :;Pagamento a rate:
confirm_b7ce4651ae343650e198e27606e98952;admin.popin.confirm.deferred;Paiements différés :;Deferred payments :;Deferred payments :;Pagamenti differiti :
confirm_7d924e395ce3578ffa699e3d318450a2;admin.popin.confirm.error;;;;
confirm_9e6d15a9e2b0b4e66e144e6deb82e203;admin.popin.confirm.cancel;Annuler;Cancel;Cancel;Cancella
confirm_c6cc0a742c32418973454e0be8307f8d;admin.popin.confirm.save;ENREGISTRER;SAVE SETTINGS;SAVE SETTINGS;REGISTRA
premium_63a3db3db721a0f3b9552227f773c729;You don\'t have access to this feature. For more information, please contact us via our website : ;Vous n’avez pas accès à cette fonctionnalité. Pour plus d’informations, veuillez nous contacter via notre site : ;You don't have access to this feature. For more information, please contact us via our website : ;You don't have access to this feature. For more information, please contact us via our website : ;Non hai accesso a questa funzione. Per più informazioni contattaci tramite il nostro sito web: 
premium_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
save_a6489557b8e386d5c51fb94e856981ea;Your configuration have been saved;Votre configuration a bien été enregistrée.;Your configuration have been saved;Your configuration have been saved;La tua configurazione è stata salvata
save_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
cards_1_6_36c94bd456cf8796723ad09eac258aef;Manage my account;Gérer mon compte;Manage my account;Manage my account;Gestire il mio conto
cards_1_6_d95cf4ab2cbf1dfb63f066b50558b07d;My account;Mon compte;My account;My account;Il mio account
cards_1_6_5950a70a3ccf0d0cd27b69fd21b19872;Saved cards;Cartes bancaires sauvegardées;Saved cards;Saved cards;Carte registrate
cards_1_6_0d2d5fa0cfffc8577f948d683a82079e;Card sucessfully deleted.;Carte supprimée avec succès.;Card sucessfully deleted.;Card sucessfully deleted.;La carta é stata eliminata con successo.
cards_1_6_1d565b9e5303987bb1b1938d5d458bca;Card;Carte;Card;Card;Carta
cards_1_6_1be6f9eb563f3bf85c78b4219bf09de9;Brand;Marque;Brand;Brand;Tipo di carta
cards_1_6_c7d4153f748ba1dd21ae002c37c00906;Card mask;Masque;Card mask;Card mask;Le ultime 4 cifre della carta
cards_1_6_95b16127e70e8a90220404fb48343182;Expiry date;Date d'expiration;Expiry date;Expiry date;Data di scadenza
cards_1_6_f2a6c498fb90ee345d997f888fce3b18;Delete;Supprimer;Delete;Delete;Elimina
cards_1_6_5dd2199ad68327cc76d583b057aee7d5;card;carte;card;card;carta
cards_1_6_1069362eee49306ddabce2fbe4411835;You have no card registered yet.;Aucune carte n'est enregistrée pour le moment.;You have no card registered yet.;You have no card registered yet.;Non hai ancora una carta registrata.
cards_1_6_0b3db27bc15f682e92ff250ebb167d4b;Back to Your Account;Retour à Mon Compte;Back to Your Account;Back to Your Account;Torna al tuo conto
cards_1_6_8cf04a9734132302f96da8e113e80ce5;Home;Accueil;Home;Home;Home
cards_list_807bcef3f33f11623310535338ef7afc;Saved Cards;Cartes enregistrées;Saved Cards;Saved Cards;Carte registrate
cards_list_4f03f1cd406f90dc896b029ac3d4af76;Here are the cards you have saved.;Voici la liste de vos cartes enregistrées.;Here are the cards you have saved.;Here are the cards you have saved.;Le tue carte registrate
cards_list_1d565b9e5303987bb1b1938d5d458bca;Card;Carte;Card;Card;Carta
cards_list_1be6f9eb563f3bf85c78b4219bf09de9;Brand;Marque;Brand;Brand;Tipo di carta
cards_list_c7d4153f748ba1dd21ae002c37c00906;Card mask;Masque;Card mask;Card mask;Le ultime 4 cifre della carta
cards_list_95b16127e70e8a90220404fb48343182;Expiry date;Date d'expiration;Expiry date;Expiry date;Data di scadenza
cards_list_f2a6c498fb90ee345d997f888fce3b18;Delete;Supprimer;Delete;Delete;Elimina
cards_list_5dd2199ad68327cc76d583b057aee7d5;card;Carte;card;card;carta
cards_list_1069362eee49306ddabce2fbe4411835;You have no card registered yet.;Aucune carte n'est enregistrée pour le moment.;You have no card registered yet.;You have no card registered yet.;Non hai ancora una carta registrata.
order-confirmation_cad582a88fd1c270ee49b3a2f236dcb6;Your payment is pending, it should validated by Payplug in a few seconds.;Votre paiement est en attente, il devrait être validé par PayPlug dans quelques secondes.;Your payment is pending, it should validated by Payplug in a few seconds.;Your payment is pending, it should validated by Payplug in a few seconds.;Il tuo pagamento é in attesa, dovrebbe essere confermato da PayPlug in pochi secondi.
order-confirmation_1f1c53bb4ba4365de25444cfdbace869;An email will be sent to your email address to confirm payment.;Un email sera envoyé sur votre adresse email pour confirmer le paiement.;An email will be sent to your email address to confirm payment.;An email will be sent to your email address to confirm payment.;Una mail sarà inviata al tuo indirizzo di posta elettronica per confermare il pagamento.
order-confirmation_b17ae8b5a6a2a870816126faf1a88da5;Your payment has been validated !;Votre paiement a été validé !;Your payment has been validated !;Your payment has been validated !;Il tuo pagamento é stato confermato !
order-confirmation_e28b1245d3810003295787de8c235fb5;An email has been sent to your email address to confirm payment.;Un email a été envoyé sur votre adresse email pour confirmer le paiement.;An email has been sent to your email address to confirm payment.;An email has been sent to your email address to confirm payment.;Una mail é stata inviata al tuo indirizzo di posta elettronica per confermare il pagamento.
order-confirmation_8ea82c5f8b4825d683f2fc0202ccdb14;Order summary :;Récapitulatif de la commande :;Order summary :;Order summary :;Riepilogo dell'ordine :
order-confirmation_eae9c553a9ba6b913ec08183247bd58a;Reference : ;Référence :;Reference : ;Reference : ;Riferimento:
order-confirmation_b632d5925615d201370e7bbffa2ed5d7;Total amount : ;Montant total :;Total amount : ;Total amount : ;Importo complessivo:
installment_ca516cb9160343cca4ea8136d4acc427;Pay by card in;Payer en;Pay by card in;Pay by card in;Paga
installment_7d41ca7af6f495d8e3432f8a4544f253;installments;fois par carte bancaire;installments;installments;volte con carta di credito
one_click_2f0d80d0c610b9d8b39016c3f999fd22;Credit card checkout;Payer par carte bancaire;Credit card checkout;Credit card checkout;Pagamento con carta di credito
one_click_95b16127e70e8a90220404fb48343182;Expiry date;Date d'expiration;Expiry date;Expiry date;Data di scadenza
one_click_a8a99b6d77daaaa9872be789ce786fd2;Pay with a different card;Payer avec une autre carte;Pay with a different card;Pay with a different card;Paga con una carta diversa
one_click_25e8f2fd2871c8423bbe4e254066cd98;Please wait...;Veuillez patienter...;Please wait...;Please wait...;Si prega di attendere...
one_click_99938b17c91170dfb0c2f3f8bc9f2a85;Pay;Payer;Pay;Pay;Pagare
messages_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
schedule_6702a6e3bc2dce95c3e3b61fe578f29c;Amount:;Montant :;Amount:;Amount:;Per un totale di :
schedule_27eee3035a4c08284bfee82ababe49e6;Contribution: ;Premier apport :;Contribution: ;Contribution: ;Primo apporto :
schedule_50df9ae96246d6eb7d6e8a667c4f01be;Financing cost:;Coût de financement :;Financing cost:;Financing cost:;Costo del finanziamento :
schedule_d8c95bbe3381aefc91f51bb6f92de615;TAEG:;TAEG :;TAEG:;TAEG:;TAEG :
schedule_42e70b576ae1a435fdfaf7ac632c4236;Installment no%d:;Mensualité n°%d :;Installment no%d:;Installment no%d:;Mensilità n°%d:
schedule_66c4c5112f455a19afde47829df363fa;Total:;Total :;Total:;Total:;Totale :
cta_56bceb8ced57f091efeea206f1163f20;Or pay in;Ou payer en;Or pay in;Or pay in;O pagare in
popin_d3d2e617335f08df83599665eef8a418;Close;Fermer;Close;Close;Chiudere
popin_99938b17c91170dfb0c2f3f8bc9f2a85;Pay;Payer;Pay;Pay;Pagare
popin_1c9a3b69a045f449e60f3f2aa06d4588;by card;par carte bancaire;by card;by card;tramite carta di credito
popin_05db6d24e779f385e197ae37aaac54de;Oney is momentarily unavailable.;Paiement avec Oney indisponible.;Oney is momentarily unavailable.;Oney is momentarily unavailable.;Pagamento tramite Oney non disponibile.
required_457b9475d1c9a6552be6b672a261d553;Missing information(s);Information(s) manquante(s);Missing information(s);Missing information(s);Informazioni mancanti
required_ca74a33411999c3a84468c9c26e1d7c7;Your billing address:;Votre adresse de facturation;Your billing address:;Your billing address:;Tuo indirizzo di fatturazione
required_8b3e7a31906cd5399cb76daa00066c64;Your shipping address:;Votre adresse de livraison;Your shipping address:;Your shipping address:;Tuo indirizzo di spedizione
required_412f045fede1c1c2a678ea8f07fa2442;Validate and restart;Valider et continuer;Validate and restart;Validate and restart;Convalida e continua
required_7ddfc98e2d39b73634ddfd4a7a5b7b78;Informations saved;Informations enregistrées;Informations saved;Informations saved;Informazioni registrate
required_f76579ec7d7a4822123b03b53b8bee13;Click Oney again to continue;Cliquez à nouveau sur Oney pour continuer;Click Oney again to continue;Click Oney again to continue;Fare di nuovo clic su Oney per continuare
required_a60852f204ed8028c1c58808b746d115;Ok;OK;Ok;Ok;Ok
required_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Annullare
payment_857c6756c12ade188400a6c60384191e;Pay by card in 3 or 4;Payer en 3x ou 4x par carte bancaire;Pay by card in 3 or 4;Pay by card in 3 or 4;Pagare in 3x o 4x tramite carta
options_05db6d24e779f385e197ae37aaac54de;Oney is momentarily unavailable.;Paiement avec Oney indisponible.;Oney is momentarily unavailable.;Oney is momentarily unavailable.;Pagamento tramite Oney non disponibile.
detail_6702a6e3bc2dce95c3e3b61fe578f29c;Amount:;Pour un montant de :;Amount:;Amount:;Per un totale di :
detail_27eee3035a4c08284bfee82ababe49e6;Contribution: ;Premier apport :;Contribution: ;Contribution: ;Primo apporto :
detail_50df9ae96246d6eb7d6e8a667c4f01be;Financing cost:;Coût du financement :;Financing cost:;Financing cost:;Costo del finanziamento :
detail_d8c95bbe3381aefc91f51bb6f92de615;TAEG:;TAEG :;TAEG:;TAEG:;TAEG :
detail_42e70b576ae1a435fdfaf7ac632c4236;Installment no%d:;Mensualité n°%d :;Installment no%d:;Installment no%d:;Mensilità n°%d:
detail_66c4c5112f455a19afde47829df363fa;Total:;Total :;Total:;Total:;Totale :
my_account_5950a70a3ccf0d0cd27b69fd21b19872;Saved cards;Cartes sauvegardées;Saved cards;Saved cards;Carte registrate
my_account_9a5b5b8ce74c1f2f1cecbfd517fe1128;Your Prestashop version is not compatible;Votre version de Prestashop n'est pas compatible;Your Prestashop version is not compatible;Your Prestashop version is not compatible;La tua versione Prestashop non é compatibile
prestashopspecific16_16bfbf9c462762cf1cba4134ec53c504;Loading;Chargement;Loading;Loading;Caricamento in corso
oneyrepository_16bfbf9c462762cf1cba4134ec53c504;Loading;Chargement;Loading;Loading;Caricamento in corso
oneyrepository_05db6d24e779f385e197ae37aaac54de;Oney is momentarily unavailable.;Paiement avec Oney indisponible.;Oney is momentarily unavailable.;Oney is momentarily unavailable.;Pagamento tramite Oney non disponibile.
oneyrepository_80d89af49cffae6024239e2f8e5c6479;Please fill in the required fields;Merci de remplir les informations requises;Please fill in the required fields;Please fill in the required fields; Si prega di compilare le informazioni richieste
oneyrepository_8f78c319b19bcd8df800ef94c3d38906;Please enter your mobile phone number.;Veuillez saisir votre numéro de téléphone portable.;Please enter your mobile phone number.;Please enter your mobile phone number.;Ti preghiamo di inserire un numero di cellulare.
oneyrepository_dd46601b9b87688153c22df524830e8f;Please enter your shipping firstname.;Veuillez saisir votre prénom.;Please enter your shipping firstname.;Please enter your shipping firstname.;Per favore immettere il proprio Nome.
oneyrepository_c5c750b6d21be8ff4a9e1ca50d49275c;Please enter your billing firstname.;Veuillez saisir votre prénom.;Please enter your billing firstname.;Please enter your billing firstname.;Per favore immettere il proprio Nome.
oneyrepository_427d2eef786cda4bb73d9ec1429a34b9;Please enter your shipping lastname.;Veuillez saisir votre nom.;Please enter your shipping lastname.;Please enter your shipping lastname.;Per favore inserisci il tuo nome.
oneyrepository_dedb4c2f32fcb4121f25794a275d51ad;Please enter your billing lastname.;Veuillez saisir votre nom.;Please enter your billing lastname.;Please enter your billing lastname.;Per favore inserisci il tuo nome.
oneyrepository_46170db793b9e6e143d187c02a572b7c;Please enter your shipping address.;Veuillez saisir votre adresse de livraison.;Please enter your shipping address.;Please enter your shipping address.;Inserisci il tuo indirizzo di consegna.
oneyrepository_64f345381f968fbbd95f877090c2c984;Please enter your billing address.;Veuillez saisir votre adresse de facturation.;Please enter your billing address.;Please enter your billing address.;Inserisci il tuo indirizzo di fatturazione.
oneyrepository_ca443f17e9e3cddaee616db9d2614f00;Please enter your shipping postcode.;Veuillez saisir votre code postal.;Please enter your shipping postcode.;Please enter your shipping postcode.;Inserisci il tuo codice postale.
oneyrepository_d7d8445f5204c570511fedfc05fb6e90;Please enter your billing postcode.;Veuillez saisir votre code postal.;Please enter your billing postcode.;Please enter your billing postcode.;Inserisci il tuo codice postale.
oneyrepository_7cf56dac6ba06e2f2afce009f6da06b3;Please enter your shipping city.;Merci de saisir votre ville.;Please enter your shipping city.;Please enter your shipping city.;Inserisci la tua città.
oneyrepository_d14ca54db0343b2847cdfc14db5ac044;Please enter your billing city.;Merci de saisir votre ville.;Please enter your billing city.;Please enter your billing city.;Inserisci la tua città.
oneyrepository_0e7374c84fe9165359996cfbd2170263;Your city name is too long (max 32 characters). ;Le nom de la ville est trop long.;Your city name is too long (max 32 characters). ;Your city name is too long (max 32 characters). ;Il nome della tua città è troppo lungo (massimo 32 caratteri).
oneyrepository_32c3e242c32d31c5f400ac11508dac56;Please change it to another one or select another payment method.;Veuillez en saisir une qui ne dépasse pas 32 caractères.;Please change it to another one or select another payment method.;Please change it to another one or select another payment method.;Si prega di cambiarlo con un altro o selezionare un altro metodo di pagamento.
oneyrepository_aac66ee4fe28163f89c9a81633becc82;Payment in %sx;Paiement en %sx;Payment in %sx;Payment in %sx;Pagamento in %sx
oneyrepository_22d545ded224c1e3f0f821e99f01ed09;The total amount of your order should be between %s and %s to pay with Oney.;Le montant total de votre commande doit être compris entre %s et %s pour payer avec Oney.;The total amount of your order should be between %s and %s to pay with Oney.;The total amount of your order should be between %s and %s to pay with Oney.;L'importo totale del tuo ordine deve essere compreso tra %s e %s per pagare tramite Oney.
oneyrepository_0f3e17b27426f0c030c3a3a7f461cf7b;The cart is unvalid;Le panier n'est pas valide;The cart is unvalid;The cart is unvalid;Il carrello non è valido
oneyrepository_894c4c02bcabdf5622a6060175d3b0c6;The payment with Oney is not available ;;;;
"                because you have more than 1000 items in your cart.""";;;;;
oneyrepository_7eab6a6607c367867b134afc2df95e2e;No countries are configured to use oney.;Le paiement avec Oney n'est pas disponible.;No countries are configured to use oney.;No countries are configured to use oney.;Il pagamento tramite Oney non è disponibile
oneyrepository_b286504b1d4d5ee1aeb919ad1e1255b8;France, Martinique, Guadeloupe, La Reunion, Mayotte or French Guiana;France, Martinique, Guadeloupe, La Reunion, Mayotte ou Guyane;France, Martinique, Guadeloupe, La Reunion, Mayotte or French Guiana;France, Martinique, Guadeloupe, La Reunion, Mayotte or French Guiana;Francia, Martinìca, Guadalupa, la Riunione, Maiotta o Guyana francese
oneyrepository_1007e1b7f894dfbf72a0eaa80f3bc57e;Italy;Italie;Italy;Italy;Italia
oneyrepository_b53458989589381e9b1ed27bfbd19f99;For a payment with Oney, delivery and billing addresses must be in;Pour un paiement avec Oney, les adresses de livraison et de facturation doivent être en;;;
oneyrepository_170f5e9365a8f2305fea05a99c36dfcc;Your email address is not a valid email;L'adresse e-mail est invalide;L'adresse e-mail est invalide;L'adresse e-mail est invalide;L'adresse e-mail est invalide
oneyrepository_66db4a525eb92cc89e623164f4d3ce2f;Your email address is too long and the + character is not valid, ;;;;
"                        please change it to another address (max 100 characters).""";;;;;
oneyrepository_3ff05fcb2bc7bfaaf20acebcdf032333;Your email address is too long, ;;;;
"                        please change it to a shorter one (max 100 characters).""";;;;;
oneyrepository_73da643d69a0c7364d99424037572da9;The + character is not valid. ;;;;
"                        Please change your email address (100 characters max).""";;;;;
installrepository_f8de83b91b72e6ec6187ec099db513dc;Install failed: PHP Requirement.;;;;
installrepository_15c5748ad07e57922edcf16fcf375693;Install failed: cURL Requirement.;;;;
installrepository_c80aa81f12122d37378aa3973d85320d;Install failed: OpenSSL Requirement.;;;;
installrepository_6e2fa1ba498a2a66f5539eb6709bed44;Install failed:setConfig();;;;
installrepository_f2b05b7355eb3d9269ba7df0c302e187;Install failed: Create order states.;;;;
installrepository_3ab7238879ed59bc509f93ec7dbf389a;Install failed: Install SQL tables.;;;;
installrepository_235b2e0f4dbba1efda222eda06176c5b;Install failed: Install Tab;;;;
paymentrepository_8a0a4b4c9dbdb470b2efc50d0d38eb4e;[PaymentRepository] Error during payment creation process.;;;;
paymentrepository_cef5ffe1ea30cca7818c988c27467aed;The transaction was not completed and your card was not charged.;La transaction a échoué, votre carte de paiement ne sera pas débitée.;;;La transazione non è stata conclusa e non è stato effettuato alcun addebito sulla tua carta.
cardrepository_0d2d5fa0cfffc8577f948d683a82079e;Card sucessfully deleted.;Carte supprimée avec succès.;Card sucessfully deleted.;Card sucessfully deleted.;Carta eliminata con successo.